*** Teste de carga com 300 clientes (07/09/2010 23:45:52) ***
*** Nome do servidor testado: MONOSERVER  ***
*** Tipo do servidor testado: MONOTHREAD  ***
*** Serviço testado: SLOW  ***
Cliente 195: Turnaround Time = 2121 milisegundos.
Cliente 187: Turnaround Time = 2091 milisegundos.
Cliente 71: Turnaround Time = 2158 milisegundos.
Cliente 193: Turnaround Time = 2097 milisegundos.
Cliente 13: Turnaround Time = 2000 milisegundos.
Cliente 199: Turnaround Time = 2001 milisegundos.
Cliente 179: Turnaround Time = 2104 milisegundos.
Cliente 167: Turnaround Time = 2099 milisegundos.
Cliente 171: Turnaround Time = 2101 milisegundos.
Cliente 173: Turnaround Time = 2103 milisegundos.
Cliente 181: Turnaround Time = 2112 milisegundos.
Cliente 205: Turnaround Time = 2176 milisegundos.
Cliente 209: Turnaround Time = 2181 milisegundos.
Cliente 185: Turnaround Time = 2116 milisegundos.
Cliente 189: Turnaround Time = 2123 milisegundos.
Cliente 191: Turnaround Time = 2129 milisegundos.
Cliente 201: Turnaround Time = 2170 milisegundos.
Cliente 197: Turnaround Time = 2161 milisegundos.
Cliente 175: Turnaround Time = 2139 milisegundos.
Cliente 133: Turnaround Time = 2110 milisegundos.
Cliente 109: Turnaround Time = 2096 milisegundos.
Cliente 159: Turnaround Time = 2134 milisegundos.
Cliente 121: Turnaround Time = 2106 milisegundos.
Cliente 137: Turnaround Time = 2120 milisegundos.
Cliente 155: Turnaround Time = 2136 milisegundos.
Cliente 151: Turnaround Time = 2134 milisegundos.
Cliente 147: Turnaround Time = 2133 milisegundos.
Cliente 143: Turnaround Time = 2132 milisegundos.
Cliente 139: Turnaround Time = 2133 milisegundos.
Cliente 135: Turnaround Time = 2133 milisegundos.
Cliente 129: Turnaround Time = 2130 milisegundos.
Cliente 119: Turnaround Time = 2127 milisegundos.
Cliente 55: Turnaround Time = 2118 milisegundos.
Cliente 105: Turnaround Time = 2119 milisegundos.
Cliente 103: Turnaround Time = 2119 milisegundos.
Cliente 163: Turnaround Time = 2172 milisegundos.
Cliente 180: Turnaround Time = 2079 milisegundos.
Cliente 131: Turnaround Time = 2152 milisegundos.
Cliente 127: Turnaround Time = 2151 milisegundos.
Cliente 206: Turnaround Time = 2081 milisegundos.
Cliente 123: Turnaround Time = 2148 milisegundos.
Cliente 115: Turnaround Time = 2144 milisegundos.
Cliente 111: Turnaround Time = 2142 milisegundos.
Cliente 107: Turnaround Time = 2140 milisegundos.
Cliente 53: Turnaround Time = 2140 milisegundos.
Cliente 51: Turnaround Time = 2137 milisegundos.
Cliente 101: Turnaround Time = 2104 milisegundos.
Cliente 5: Turnaround Time = 2102 milisegundos.
Cliente 9: Turnaround Time = 2100 milisegundos.
Cliente 217: Turnaround Time = 2278 milisegundos.
Cliente 219: Turnaround Time = 2283 milisegundos.
Cliente 11: Turnaround Time = 2098 milisegundos.
Cliente 97: Turnaround Time = 2091 milisegundos.
Cliente 213: Turnaround Time = 2273 milisegundos.
Cliente 177: Turnaround Time = 2227 milisegundos.
Cliente 169: Turnaround Time = 2225 milisegundos.
Cliente 165: Turnaround Time = 2224 milisegundos.
Cliente 161: Turnaround Time = 2224 milisegundos.
Cliente 2: Turnaround Time = 2318 milisegundos.
Cliente 157: Turnaround Time = 2223 milisegundos.
Cliente 8: Turnaround Time = 2323 milisegundos.
Cliente 6: Turnaround Time = 2321 milisegundos.
Cliente 149: Turnaround Time = 2223 milisegundos.
Cliente 14: Turnaround Time = 2326 milisegundos.

Cliente 16: Turnaround Time = 2332 milisegundos.
Cliente 34: Turnaround Time = 2343 milisegundos.
Cliente 66: Turnaround Time = 2365 milisegundos.
Cliente 26: Turnaround Time = 2341 milisegundos.
CCliente 46: Turnaround Time = 2356 milisegundos.

Cliente 38: Turnaround Time = 2355 milisegundos.
Cliente 125: Turnaround Time = 2225 milisegundos.
Cliente 117: Turnaround Time = 2225 milisegundos.
Cliente 113: Turnaround Time = 2225 milisegundos.
Cliente 1: Turnaround Time = 2182 milisegundos.
Cliente 99: Turnaround Time = 2179 milisegundos.
Cliente 3: Turnaround Time = 2177 milisegundos.
Cliente 78: Turnaround Time = 2179 milisegundos.
Cliente 95: Turnaround Time = 2177 milisegundos.
Cliente 7: Turnaround Time = 2177 milisegundos.
Cliente 93: Turnaround Time = 2176 milisegundos.
Cliente 239: Turnaround Time = 2056 milisegundos.
Cliente 231: Turnaround Time = 2059 milisegundos.
Cliente 235: Turnaround Time = 2062 milisegundos.
Cliente 202: Turnaround Time = 2052 milisegundos.
Cliente 223: Turnaround Time = 2052 milisegundos.
Cliente 227: Turnaround Time = 2080 milisegundos.
Cliente 237: Turnaround Time = 2072 milisegundos.
Cliente 229: Turnaround Time = 2076 milisegundos.
Cliente 233: Turnaround Time = 2080 milisegundos.
Cliente 204: Turnaround Time = 2071 milisegundos.
Cliente 225: Turnaround Time = 2071 milisegundos.
Throughput Time: 0.4662961166859402 requisicoes/segundo.
*** Teste de carga com 300 clientes (21/09/2010 15:35:15) ***
*** Nome do servidor testado: MULTISERVER(THREADPOOL)  ***
*** Tipo do servidor testado: MULTITHREAD  ***
*** Serviço testado: SLOW  ***
Cliente 1: Turnaround Time = 2009 milisegundos.
Cliente 238: Turnaround Time = 2014 milisegundos.
Cliente 226: Turnaround Time = 2013 milisegundos.
Cliente 230: Turnaround Time = 2016 milisegundos.
Cliente 236: Turnaround Time = 2017 milisegundos.
Cliente 218: Turnaround Time = 2013 milisegundos.
Cliente 215: Turnaround Time = 2014 milisegundos.
Cliente 217: Turnaround Time = 2016 milisegundos.
Cliente 149: Turnaround Time = 2020 milisegundos.
Cliente 216: Turnaround Time = 2019 milisegundos.
Cliente 221: Turnaround Time = 2028 milisegundos.
Cliente 227: Turnaround Time = 2028 milisegundos.
Cliente 229: Turnaround Time = 2028 milisegundos.
Cliente 242: Turnaround Time = 2029 milisegundos.
Cliente 240: Turnaround Time = 2039 milisegundos.
Cliente 232: Turnaround Time = 2040 milisegundos.
Cliente 234: Turnaround Time = 2041 milisegundos.
Cliente 228: Turnaround Time = 2042 milisegundos.
Cliente 224: Turnaround Time = 2045 milisegundos.
Cliente 222: Turnaround Time = 2045 milisegundos.
Cliente 220: Turnaround Time = 2043 milisegundos.
Cliente 219: Turnaround Time = 2045 milisegundos.
Cliente 214: Turnaround Time = 2049 milisegundos.
Cliente 40: Turnaround Time = 2027 milisegundos.

Cliente 175: Turnaround Time = 2048 milisegundos.
Cliente 244: Turnaround Time = 2019 milisegundos.
Cliente 213: Turnaround Time = 2013 milisegundos.
Cliente 129: Turnaround Time = 2017 milisegundos.
Cliente 121: Turnaround Time = 2020 milisegundos.
Cliente 91: Turnaround Time = 2012 milisegundos.
Cliente 38: Turnaround Time = 2039 milisegundos.
Cliente 118: Turnaround Time = 2043 milisegundos.
Cliente 151: Turnaround Time = 2030 milisegundos.
Cliente 36: Turnaround Time = 2002 milisegundos.
Cliente 35: Turnaround Time = 2015 milisegundos.
Cliente 90: Turnaround Time = 2034 milisegundos.
Cliente 101: Turnaround Time = 2032 milisegundos.
Cliente 37: Turnaround Time = 2030 milisegundos.
Cliente 235: Turnaround Time = 2020 milisegundos.
Cliente 233: Turnaround Time = 2021 milisegundos.
Cliente 231: Turnaround Time = 2022 milisegundos.
Cliente 123: Turnaround Time = 2023 milisegundos.
Cliente 246: Turnaround Time = 2068 milisegundos.
Cliente 34: Turnaround Time = 2062 milisegundos.
Cliente 76: Turnaround Time = 2064 milisegundos.
Cliente 92: Turnaround Time = 2069 milisegundos.
Cliente 248: Turnaround Time = 2074 milisegundos.
Cliente 239: Turnaround Time = 2069 milisegundos.
Cliente 24: Turnaround Time = 2062 milisegundos.

Cliente 30: Turnaround Time = 2070 milisegundos.
Cliente 241: Turnaround Time = 2073 milisegundos.
Cliente 89: Turnaround Time = 2077 milisegundos.
Cliente 255: Turnaround Time = 2070 milisegundos.
Cliente 253: Turnaround Time = 2074 milisegundos.
Cliente 22: Turnaround Time = 2077 milisegundos.
Cliente 115: Turnaround Time = 2079 milisegundos.
Cliente 27: Turnaround Time = 2084 milisegundos.
Cliente 26: Turnaround Time = 2088 milisegundos.
Cliente 259: Turnaround Time = 2081 milisegundos.
Cliente 257: Turnaround Time = 2085 milisegundos.
Cliente 106: Turnaround Time = 2107 milisegundos.
Cliente 237: Turnaround Time = 2112 milisegundos.
Cliente 28: Turnaround Time = 2102 milisegundos.
Cliente 31: Turnaround Time = 2107 milisegundos.
Cliente 33: Turnaround Time = 2112 milisegundos.
Cliente 209: Turnaround Time = 2115 milisegundos.
Cliente 245: Turnaround Time = 2105 milisegundos.
Cliente 117: Turnaround Time = 2108 milisegundos.
Cliente 247: Turnaround Time = 2105 milisegundos.
Cliente 25: Turnaround Time = 2105 milisegundos.
Cliente 249: Turnaround Time = 2104 milisegundos.
Cliente 251: Turnaround Time = 2104 milisegundos.
Cliente 261: Turnaround Time = 2102 milisegundos.
Cliente 21: Turnaround Time = 2103 milisegundos.
Cliente 23: Turnaround Time = 2106 milisegundos.
Cliente 269: Turnaround Time = 2104 milisegundos.
Cliente 265: Turnaround Time = 2114 milisegundos.
Cliente 263: Turnaround Time = 2118 milisegundos.
Cliente 111: Turnaround Time = 2098 milisegundos.
Cliente 273: Turnaround Time = 2142 milisegundos.
Cliente 19: Turnaround Time = 2146 milisegundos.
Cliente 11: Turnaround Time = 2145 milisegundos.
Cliente 271: Turnaround Time = 2149 milisegundos.
Cliente 9: Turnaround Time = 2147 milisegundos.
Cliente 12: Turnaround Time = 2135 milisegundos.
Cliente 107: Turnaround Time = 2099 milisegundos.
Cliente 105: Turnaround Time = 2100 milisegundos.
Cliente 94: Turnaround Time = 2107 milisegundos.
Cliente 3: Turnaround Time = 2100 milisegundos.
Cliente 97: Turnaround Time = 2105 milisegundos.
Cliente 5: Turnaround Time = 2111 milisegundos.
Cliente 6: Turnaround Time = 2116 milisegundos.
Cliente 205: Turnaround Time = 2107 milisegundos.
Cliente 207: Turnaround Time = 2112 milisegundos.
Cliente 252: Turnaround Time = 2110 milisegundos.
Cliente 211: Turnaround Time = 2112 milisegundos.
Cliente 20: Turnaround Time = 2189 milisegundos.
Cliente 102: Turnaround Time = 2193 milisegundos.
Cliente 267: Turnaround Time = 2192 milisegundos.
Cliente 104: Turnaround Time = 2191 milisegundos.
Cliente 113: Turnaround Time = 2197 milisegundos.
Cliente 13: Turnaround Time = 2194 milisegundos.
Cliente 15: Turnaround Time = 2194 milisegundos.
Cliente 277: Turnaround Time = 2193 milisegundos.
Cliente 18: Turnaround Time = 2191 milisegundos.
Cliente 95: Turnaround Time = 2138 milisegundos.
Cliente 147: Turnaround Time = 2143 milisegundos.
Cliente 203: Turnaround Time = 2134 milisegundos.
Cliente 2: Turnaround Time = 2142 milisegundos.
Cliente 250: Turnaround Time = 2151 milisegundos.
Cliente 10: Turnaround Time = 2155 milisegundos.
Cliente 100: Turnaround Time = 2144 milisegundos.
Cliente 158: Turnaround Time = 2144 milisegundos.
Cliente 7: Turnaround Time = 2146 milisegundos.
Cliente 262: Turnaround Time = 2186 milisegundos.
Cliente 276: Turnaround Time = 2163 milisegundos.
Cliente 170: Turnaround Time = 2167 milisegundos.
Cliente 254: Turnaround Time = 2191 milisegundos.
Cliente 65: Turnaround Time = 2131 milisegundos.

Cliente 67: Turnaround Time = 2130 milisegundos.
Cliente 278: Turnaround Time = 2165 milisegundos.
Cliente 58: Turnaround Time = 2138 milisegundos.
Cliente 124: Turnaround Time = 2126 milisegundos.
Cliente 274: Turnaround Time = 2169 milisegundos.
Cliente 126: Turnaround Time = 2124 milisegundos.
Cliente 98: Turnaround Time = 2210 milisegundos.
Cliente 70: Turnaround Time = 2127 milisegundos.
Cliente 136: Turnaround Time = 2131 milisegundos.
Cliente 134: Turnaround Time = 2135 milisegundos.
Cliente 79: Turnaround Time = 2065 milisegundos.
Cliente 83: Turnaround Time = 2053 milisegundos.
Cliente 212: Turnaround Time = 2050 milisegundos.
Cliente 85: Turnaround Time = 2053 milisegundos.
Cliente 138: Turnaround Time = 2039 milisegundos.
Cliente 155: Turnaround Time = 2044 milisegundos.
Cliente 132: Turnaround Time = 2146 milisegundos.
Cliente 145: Turnaround Time = 2049 milisegundos.
Cliente 188: Turnaround Time = 2128 milisegundos.
Cliente 190: Turnaround Time = 2134 milisegundos.
Cliente 69: Turnaround Time = 2138 milisegundos.
Cliente 200: Turnaround Time = 2104 milisegundos.
Cliente 71: Turnaround Time = 2141 milisegundos.
Cliente 74: Turnaround Time = 2131 milisegundos.
Cliente 77: Turnaround Time = 2133 milisegundos.
Cliente 150: Turnaround Time = 2049 milisegundos.
Cliente 75: Turnaround Time = 2134 milisegundos.
Cliente 140: Turnaround Time = 2047 milisegundos.
Cliente 86: Turnaround Time = 2074 milisegundos.
Cliente 157: Turnaround Time = 2068 milisegundos.
Cliente 81: Turnaround Time = 2075 milisegundos.
Cliente 99: Turnaround Time = 2239 milisegundos.
Cliente 197: Turnaround Time = 2216 milisegundos.
Cliente 103: Turnaround Time = 2240 milisegundos.
Cliente 61: Turnaround Time = 2179 milisegundos.
Cliente 142: Turnaround Time = 2217 milisegundos.
Cliente 59: Turnaround Time = 2180 milisegundos.
Cliente 128: Turnaround Time = 2173 milisegundos.
Cliente 144: Turnaround Time = 2067 milisegundos.
Cliente 114: Turnaround Time = 2242 milisegundos.
Cliente 182: Turnaround Time = 2162 milisegundos.
Cliente 153: Turnaround Time = 2075 milisegundos.
Cliente 184: Turnaround Time = 2165 milisegundos.
Cliente 87: Turnaround Time = 2082 milisegundos.
Cliente 64: Turnaround Time = 2178 milisegundos.
Cliente 287: Turnaround Time = 2213 milisegundos.
Cliente 143: Turnaround Time = 2078 milisegundos.
Cliente 62: Turnaround Time = 2179 milisegundos.

Cliente 174: Turnaround Time = 2214 milisegundos.
Cliente 16: Turnaround Time = 2007 milisegundos.
Cliente 279: Turnaround Time = 2008 milisegundos.
Cliente 275: Turnaround Time = 2016 milisegundos.
Cliente 14: Turnaround Time = 2017 milisegundos.
Cliente 283: Turnaround Time = 2006 milisegundos.
Cliente 112: Turnaround Time = 2006 milisegundos.
Cliente 199: Turnaround Time = 2010 milisegundos.
Cliente 258: Turnaround Time = 2015 milisegundos.
Cliente 256: Turnaround Time = 2017 milisegundos.
Cliente 164: Turnaround Time = 2043 milisegundos.
Cliente 268: Turnaround Time = 2038 milisegundos.
Cliente 168: Turnaround Time = 2041 milisegundos.
Cliente 281: Turnaround Time = 2052 milisegundos.
Cliente 160: Turnaround Time = 2050 milisegundos.
Cliente 176: Turnaround Time = 2017 milisegundos.
Cliente 172: Turnaround Time = 2021 milisegundos.
Cliente 154: Turnaround Time = 2024 milisegundos.
Cliente 193: Turnaround Time = 2032 milisegundos.
Cliente 171: Turnaround Time = 2022 milisegundos.
Cliente 266: Turnaround Time = 2023 milisegundos.
Cliente 195: Turnaround Time = 2034 milisegundos.
Cliente 43: Turnaround Time = 2025 milisegundos.
Cliente 169: Turnaround Time = 2027 milisegundos.
Cliente 109: Turnaround Time = 2075 milisegundos.
Cliente 285: Turnaround Time = 2065 milisegundos.
Cliente 185: Turnaround Time = 2004 milisegundos.
Cliente 264: Turnaround Time = 2118 milisegundos.
Cliente 260: Turnaround Time = 2118 milisegundos.
Cliente 156: Turnaround Time = 2118 milisegundos.
Cliente 178: Turnaround Time = 2087 milisegundos.
Cliente 280: Turnaround Time = 2090 milisegundos.
Cliente 54: Turnaround Time = 2001 milisegundos.
Cliente 286: Turnaround Time = 2002 milisegundos.
Cliente 50: Turnaround Time = 2002 milisegundos.
Cliente 110: Turnaround Time = 2002 milisegundos.
Cliente 296: Turnaround Time = 2004 milisegundos.
Cliente 290: Turnaround Time = 2004 milisegundos.
Cliente 44: Turnaround Time = 2089 milisegundos.
Cliente 288: Turnaround Time = 2007 milisegundos.
Cliente 294: Turnaround Time = 2010 milisegundos.
Cliente 52: Turnaround Time = 2012 milisegundos.
Cliente 293: Turnaround Time = 2024 milisegundos.
Cliente 292: Turnaround Time = 2014 milisegundos.
Cliente 48: Turnaround Time = 2016 milisegundos.

Cliente 57: Turnaround Time = 2021 milisegundos.
Cliente 56: Turnaround Time = 2017 milisegundos.
Cliente 122: Turnaround Time = 2033 milisegundos.
Cliente 42: Turnaround Time = 2106 milisegundos.
Cliente 187: Turnaround Time = 2029 milisegundos.
Cliente 41: Turnaround Time = 2109 milisegundos.
Cliente 181: Turnaround Time = 2111 milisegundos.
Cliente 63: Turnaround Time = 2037 milisegundos.
Cliente 189: Turnaround Time = 2124 milisegundos.
Cliente 173: Turnaround Time = 2110 milisegundos.
Cliente 29: Turnaround Time = 2113 milisegundos.

Cliente 39: Turnaround Time = 2116 milisegundos.
Cliente 152: Turnaround Time = 2116 milisegundos.
Cliente 191: Turnaround Time = 2041 milisegundos.
Cliente 51: Turnaround Time = 2042 milisegundos.
Cliente 108: Turnaround Time = 2116 milisegundos.
Cliente 46: Turnaround Time = 2054 milisegundos.
Cliente 49: Turnaround Time = 2046 milisegundos.
Cliente 133: Turnaround Time = 2051 milisegundos.
Cliente 300: Turnaround Time = 2048 milisegundos.
Cliente 297: Turnaround Time = 2049 milisegundos.
Cliente 82: Turnaround Time = 2059 milisegundos.
Cliente 127: Turnaround Time = 2050 milisegundos.
Cliente 47: Turnaround Time = 2051 milisegundos.
Cliente 202: Turnaround Time = 2060 milisegundos.
Cliente 139: Turnaround Time = 2058 milisegundos.
Cliente 80: Turnaround Time = 2060 milisegundos.
Cliente 291: Turnaround Time = 2054 milisegundos.
Cliente 131: Turnaround Time = 2058 milisegundos.
Cliente 137: Turnaround Time = 2062 milisegundos.
Cliente 198: Turnaround Time = 2066 milisegundos.
Cliente 141: Turnaround Time = 2064 milisegundos.
Cliente 66: Turnaround Time = 2059 milisegundos.
Cliente 78: Turnaround Time = 2068 milisegundos.
Cliente 299: Turnaround Time = 2042 milisegundos.
Cliente 125: Turnaround Time = 2042 milisegundos.
Cliente 295: Turnaround Time = 2047 milisegundos.
Cliente 55: Turnaround Time = 2049 milisegundos.
Cliente 298: Turnaround Time = 2053 milisegundos.
Throughput Time: 0.47988056305986065 requisicoes/segundo.
*** Teste de carga com 300 clientes (22/09/2010 01:25:08) ***
*** Nome do servidor testado: MULTISERVER(THREADPOOL)  ***
*** Tipo do servidor testado: MULTITHREAD  ***
*** Serviço testado: SLOW  ***
Cliente 205: Turnaround Time = 2178 milisegundos.
Cliente 197: Turnaround Time = 2172 milisegundos.
Cliente 199: Turnaround Time = 2169 milisegundos.
Cliente 262: Turnaround Time = 2170 milisegundos.
Cliente 193: Turnaround Time = 2178 milisegundos.
Cliente 68: Turnaround Time = 2176 milisegundos.
Cliente 274: Turnaround Time = 2166 milisegundos.
Cliente 201: Turnaround Time = 2185 milisegundos.
Cliente 191: Turnaround Time = 2176 milisegundos.
Cliente 264: Turnaround Time = 2178 milisegundos.
Cliente 195: Turnaround Time = 2160 milisegundos.
Cliente 282: Turnaround Time = 2159 milisegundos.
Cliente 263: Turnaround Time = 2144 milisegundos.
Cliente 284: Turnaround Time = 2165 milisegundos.
Cliente 275: Turnaround Time = 2132 milisegundos.
Cliente 278: Turnaround Time = 2172 milisegundos.
Cliente 288: Turnaround Time = 2154 milisegundos.
Cliente 281: Turnaround Time = 2121 milisegundos.
Cliente 271: Turnaround Time = 2124 milisegundos.
Cliente 293: Turnaround Time = 2098 milisegundos.
Cliente 220: Turnaround Time = 2142 milisegundos.
Cliente 214: Turnaround Time = 2134 milisegundos.
Cliente 289: Turnaround Time = 2108 milisegundos.CCliente 283: Turnaround Time = 2119 milisegundos.
Cliente 189: Turnaround Time = 2188 milisegundos.
Cliente 268: Turnaround Time = 2194 milisegundos.
Cliente 266: Turnaround Time = 2196 milisegundos.
Cliente 276: Turnaround Time = 2193 milisegundos.
Cliente 228: Turnaround Time = 2143 milisegundos.
Cliente 226: Turnaround Time = 2146 milisegundos.
Cliente 230: Turnaround Time = 2149 milisegundos.
Cliente 300: Turnaround Time = 2093 milisegundos.
Cliente 272: Turnaround Time = 2191 milisegundos.
Cliente 270: Turnaround Time = 2231 milisegundos.
Cliente 166: Turnaround Time = 2107 milisegundos.
Cliente 170: Turnaround Time = 2124 milisegundos.
Cliente 164: Turnaround Time = 2137 milisegundos.
Cliente 111: Turnaround Time = 2242 milisegundos.
Cliente 168: Turnaround Time = 2162 milisegundos.
Cliente 267: Turnaround Time = 2233 milisegundos.
Cliente 144: Turnaround Time = 2126 milisegundos.
Cliente 277: Turnaround Time = 2256 milisegundos.
Cliente 172: Turnaround Time = 2190 milisegundos.
Cliente 232: Turnaround Time = 2260 milisegundos.
Cliente 160: Turnaround Time = 2157 milisegundos.
Cliente 174: Turnaround Time = 2199 milisegundos.
Cliente 176: Turnaround Time = 2203 milisegundos.
Cliente 146: Turnaround Time = 2145 milisegundos.
Cliente 148: Turnaround Time = 2150 milisegundos.
Cliente 158: Turnaround Time = 2154 milisegundos.
Cliente 162: Turnaround Time = 2159 milisegundos.
Cliente 222: Turnaround Time = 2266 milisegundos.
Cliente 187: Turnaround Time = 2281 milisegundos.
Cliente 265: Turnaround Time = 2269 milisegundos.
Cliente 261: Turnaround Time = 2288 milisegundos.
Cliente 273: Turnaround Time = 2262 milisegundos.
Cliente 218: Turnaround Time = 2268 milisegundos.
Cliente 185: Turnaround Time = 2293 milisegundos.
Cliente 216: Turnaround Time = 2269 milisegundos.
Cliente 290: Turnaround Time = 2251 milisegundos.
Cliente 198: Turnaround Time = 2256 milisegundos.
Cliente 202: Turnaround Time = 2259 milisegundos.
Cliente 208: Turnaround Time = 2263 milisegundos.
Cliente 134: Turnaround Time = 2157 milisegundos.
Cliente 138: Turnaround Time = 2162 milisegundos.
Cliente 142: Turnaround Time = 2168 milisegundos.
Cliente 120: Turnaround Time = 2144 milisegundos.
Cliente 124: Turnaround Time = 2149 milisegundos.
Cliente 128: Turnaround Time = 2155 milisegundos.
Cliente 206: Turnaround Time = 2159 milisegundos.
Cliente 116: Turnaround Time = 2144 milisegundos.
Cliente 112: Turnaround Time = 2141 milisegundos.
Cliente 108: Turnaround Time = 2139 milisegundos.
Cliente 102: Turnaround Time = 2136 milisegundos.
Cliente 279: Turnaround Time = 2280 milisegundos.
Cliente 186: Turnaround Time = 2251 milisegundos.
Cliente 296: Turnaround Time = 2255 milisegundos.
Cliente 292: Turnaround Time = 2260 milisegundos.
Cliente 295: Turnaround Time = 2271 milisegundos.
Cliente 184: Turnaround Time = 2265 milisegundos.
Cliente 182: Turnaround Time = 2274 milisegundos.
Cliente 280: Turnaround Time = 2344 milisegundos.
Cliente 150: Turnaround Time = 2205 milisegundos.
Cliente 291: Turnaround Time = 2272 milisegundos.
Cliente 299: Turnaround Time = 2270 milisegundos.
Cliente 294: Turnaround Time = 2268 milisegundos.
Cliente 96: Turnaround Time = 2162 milisegundos.

Cliente 154: Turnaround Time = 2219 milisegundos.
Cliente 88: Turnaround Time = 2167 milisegundos.
Cliente 92: Turnaround Time = 2171 milisegundos.
Cliente 94: Turnaround Time = 2175 milisegundos.
Cliente 100: Turnaround Time = 2180 milisegundos.
Cliente 104: Turnaround Time = 2184 milisegundos.
Cliente 106: Turnaround Time = 2189 milisegundos.
Cliente 110: Turnaround Time = 2195 milisegundos.
Cliente 114: Turnaround Time = 2202 milisegundos.
Cliente 118: Turnaround Time = 2209 milisegundos.
Cliente 122: Turnaround Time = 2216 milisegundos.
Cliente 126: Turnaround Time = 2222 milisegundos.
Cliente 152: Turnaround Time = 2254 milisegundos.
Cliente 130: Turnaround Time = 2231 milisegundos.
Cliente 156: Turnaround Time = 2266 milisegundos.
Cliente 132: Turnaround Time = 2239 milisegundos.
Cliente 136: Turnaround Time = 2245 milisegundos.
Cliente 140: Turnaround Time = 2256 milisegundos.
Cliente 72: Turnaround Time = 2225 milisegundos.
Cliente 82: Turnaround Time = 2228 milisegundos.
Cliente 76: Turnaround Time = 2228 milisegundos.
Cliente 70: Turnaround Time = 2231 milisegundos.
Cliente 163: Turnaround Time = 2196 milisegundos.
Cliente 169: Turnaround Time = 2203 milisegundos.
Cliente 179: Turnaround Time = 2208 milisegundos.
Cliente 60: Turnaround Time = 2238 milisegundos.
Cliente 23: Turnaround Time = 2169 milisegundos.
Cliente 244: Turnaround Time = 2162 milisegundos.
Cliente 5: Turnaround Time = 2146 milisegundos.
Cliente 242: Turnaround Time = 2159 milisegundos.
Cliente 250: Turnaround Time = 2176 milisegundos.
Cliente 240: Turnaround Time = 2151 milisegundos.
Cliente 246: Turnaround Time = 2168 milisegundos.
Cliente 238: Turnaround Time = 2148 milisegundos.
Cliente 196: Turnaround Time = 2162 milisegundos.
Cliente 11: Turnaround Time = 2183 milisegundos.
Cliente 15: Turnaround Time = 2187 milisegundos.
Cliente 21: Turnaround Time = 2193 milisegundos.
Cliente 157: Turnaround Time = 2227 milisegundos.
Cliente 252: Turnaround Time = 2192 milisegundos.
Cliente 258: Turnaround Time = 2208 milisegundos.
Cliente 234: Turnaround Time = 2157 milisegundos.
Cliente 98: Turnaround Time = 2306 milisegundos.
Cliente 90: Turnaround Time = 2306 milisegundos.
Cliente 86: Turnaround Time = 2306 milisegundos.
Cliente 223: Turnaround Time = 2060 milisegundos.
Cliente 227: Turnaround Time = 2070 milisegundos.
Cliente 225: Turnaround Time = 2067 milisegundos.
Cliente 243: Turnaround Time = 2090 milisegundos.
Cliente 245: Turnaround Time = 2093 milisegundos.
Cliente 209: Turnaround Time = 2050 milisegundos.
Cliente 213: Turnaround Time = 2060 milisegundos.
Cliente 217: Turnaround Time = 2064 milisegundos.
Cliente 221: Turnaround Time = 2064 milisegundos.
Cliente 89: Turnaround Time = 2121 milisegundos.
Cliente 79: Turnaround Time = 2111 milisegundos.
Cliente 77: Turnaround Time = 2116 milisegundos.
Cliente 255: Turnaround Time = 2122 milisegundos.
Cliente 249: Turnaround Time = 2105 milisegundos.
Cliente 253: Turnaround Time = 2110 milisegundos.
Cliente 241: Turnaround Time = 2106 milisegundos.
Cliente 231: Turnaround Time = 2091 milisegundos.
Cliente 229: Turnaround Time = 2095 milisegundos.
Cliente 219: Turnaround Time = 2083 milisegundos.
Cliente 215: Turnaround Time = 2080 milisegundos.
Cliente 211: Turnaround Time = 2077 milisegundos.
Cliente 203: Turnaround Time = 2066 milisegundos.
Cliente 239: Turnaround Time = 2106 milisegundos.
Cliente 235: Turnaround Time = 2103 milisegundos.
Cliente 237: Turnaround Time = 2087 milisegundos.
Cliente 233: Turnaround Time = 2084 milisegundos.
Cliente 159: Turnaround Time = 2312 milisegundos.
Cliente 84: Turnaround Time = 2360 milisegundos.

Cliente 171: Turnaround Time = 2324 milisegundos.
Cliente 64: Turnaround Time = 2354 milisegundos.
Cliente 66: Turnaround Time = 2360 milisegundos.
Cliente 19: Turnaround Time = 2284 milisegundos.
Cliente 254: Turnaround Time = 2287 milisegundos.
Cliente 153: Turnaround Time = 2318 milisegundos.
Cliente 256: Turnaround Time = 2298 milisegundos.
Cliente 7: Turnaround Time = 2279 milisegundos.
Cliente 9: Turnaround Time = 2283 milisegundos.
Cliente 13: Turnaround Time = 2286 milisegundos.
Cliente 81: Turnaround Time = 2253 milisegundos.
Cliente 192: Turnaround Time = 2272 milisegundos.
Cliente 87: Turnaround Time = 2171 milisegundos.
Cliente 251: Turnaround Time = 2153 milisegundos.
liente 75: Turnaround Time = 2174 milisegundos.

Cliente 73: Turnaround Time = 2179 milisegundos.
Cliente 78: Turnaround Time = 2363 milisegundos.

Cliente 200: Turnaround Time = 2302 milisegundos.
Cliente 6: Turnaround Time = 2288 milisegundos.
Cliente 2: Turnaround Time = 2203 milisegundos.
Cliente 52: Turnaround Time = 2004 milisegundos.
Cliente 48: Turnaround Time = 2008 milisegundos.
